frame,value
frame_29040,0.7335774776836805
frame_29041,0.5945067521171894
frame_29042,0.44011596856641494
frame_29043,0.32756542305638214
frame_29044,0.2920424200808729
frame_29045,0.3266803997863737
frame_29046,0.3850156404974442
frame_29047,0.3850156404974442
frame_29048,0.44806591897459375
frame_29049,0.520485236896315
frame_29050,0.5964141298542764
frame_29051,0.6661936369878692
frame_29052,0.7084458686198215
frame_29053,0.6986800946059358
frame_29054,0.6148012512397956
frame_29055,0.46785687037460905
frame_29056,0.31714351110093847
frame_29057,0.22384985122453657
frame_29058,0.22854962996871905
frame_29059,0.33501182574196997
frame_29060,0.5123674372472725
frame_29061,0.5123674372472725
frame_29062,0.6939497978179598
frame_29063,0.7919737544823378
frame_29064,0.7747158007171742
frame_29065,0.6635080491340506
frame_29066,0.5078965438315405
frame_29067,0.37015335317006187
frame_29068,0.29684901197833224
frame_29069,0.3044480048828871
frame_29070,0.3585564965285726
frame_29071,0.4200350957503625
frame_29072,0.48848706797894265
frame_29073,0.5632867933165484
frame_29074,0.5632867933165484
frame_29075,0.6363012130922409
frame_29076,0.6927138170443274
frame_29077,0.7085221637293051
frame_29078,0.6608377203021286
frame_29079,0.5387960631723507
frame_29080,0.38283360036621655
frame_29081,0.257602807660029
frame_29082,0.21464866102082863
frame_29083,0.2763103685053788
frame_29084,0.4258640421149005
frame_29085,0.616037232013428
frame_29086,0.7609521629663538
frame_29087,0.7609521629663538
frame_29088,0.7960479133287557
frame_29089,0.7231860837720302
frame_29090,0.5800106813153277
frame_29091,0.4266880292973221
frame_29092,0.31935606927595944
frame_29093,0.2911268787670711
frame_29094,0.3315327687495232
frame_29095,0.3929503318837263
frame_29096,0.4579690241855498
frame_29097,0.5307392996108949
frame_29098,0.6046387426565958
frame_29099,0.669871061264973
frame_29100,0.669871061264973
frame_29101,0.7056382085908294
frame_29102,0.689570458533608
frame_29103,0.6010223544670787
frame_29104,0.4540474555580988
frame_29105,0.3082932784008546
frame_29106,0.22331578545815223
frame_29107,0.23680476081483184
frame_29108,0.3494468604562448
frame_29109,0.5286182955672543
frame_29110,0.7057145037003129
frame_29111,0.7945677882047761
frame_29112,0.7680018310826277
frame_29113,0.7680018310826277
frame_29114,0.6504310673685817
frame_29115,0.4933852140077821
frame_29116,0.3590600442511635
frame_29117,0.2923781185626002
frame_29118,0.3069352254520486
frame_29119,0.36523994811932564
frame_29120,0.4290836957351034
frame_29121,0.49883268482490273
frame_29122,0.5726863508049135
frame_29123,0.6423285267414359
frame_29124,0.6930800335698483
frame_29125,0.7024032959487297
frame_29126,0.6490272373540856
frame_29127,0.6490272373540856
frame_29128,0.5244983596551461
frame_29129,0.37106889448386365
frame_29130,0.25288776989394984
frame_29131,0.21878385595483338
frame_29132,0.28813611047531856
frame_29133,0.44176394293125815
frame_29134,0.6308232242313269
frame_29135,0.7682307164110781
frame_29136,0.7936980239566644
frame_29137,0.7127031357289998
frame_29138,0.5655603875791562
frame_29139,0.41345845731288633
frame_29140,0.41345845731288633
frame_29141,0.31140611886778063
frame_29142,0.29050125886930656
frame_29143,0.33656824597543306
frame_29144,0.40099183642328534
frame_29145,0.46790264744029914
frame_29146,0.5408712901503014
frame_29147,0.6124208438239109
frame_29148,0.6731517509727627
frame_29149,0.70258640421149
frame_29150,0.6803692683299001
frame_29151,0.5874570840009156
frame_29152,0.44051270313572904
frame_29153,0.44051270313572904
frame_29154,0.29982452124818804
frame_29155,0.22311741817349515
frame_29156,0.24521248187991157
frame_29157,0.36375982299534604
frame_29158,0.544762340733959
frame_29159,0.7171435111009385
frame_29160,0.796887159533074
frame_29161,0.7610589761196309
frame_29162,0.6372625314717327
frame_29163,0.47898069733730075
frame_29164,0.3481651026169223
frame_29165,0.28821240558480204
frame_29166,0.28821240558480204
frame_29167,0.3096665903715572
frame_29168,0.3720912489509423
frame_29169,0.4382085908293279
frame_29170,0.5091630426489663
frame_29171,0.5817502098115511
frame_29172,0.6480201419089037
frame_29173,0.6930647745479516
frame_29174,0.6961013199053941
frame_29175,0.6372014953841459
frame_29176,0.5104142824444954
frame_29177,0.3596856641489281
frame_29178,0.24858472571908147
frame_29179,0.22323949034866872
frame_29180,0.22323949034866872
frame_29181,0.3000076295109484
frame_29182,0.4576638437476158
frame_29183,0.645288776989395
frame_29184,0.7751125352864883
frame_29185,0.7909208819714657
frame_29186,0.7019455252918289
frame_29187,0.5510643167772946
frame_29188,0.4004119935912108
frame_29189,0.3037766079194324
frame_29190,0.29025711451895936
frame_29191,0.3418783855954834
frame_29192,0.40915541313801795
frame_29193,0.40915541313801795
frame_29194,0.47788204776073856
frame_29195,0.5507591363393607
frame_29196,0.6198825055313955
frame_29197,0.6759594110017548
frame_29198,0.6991836423285268
frame_29199,0.6709697108415351
frame_29200,0.5739833676661327
frame_29201,0.42725261310749985
frame_29202,0.2918745708400092
frame_29203,0.22336156252384232
frame_29204,0.2539253833829252
frame_29205,0.37816433966582746
frame_29206,0.37816433966582746
frame_29207,0.5607690547035935
frame_29208,0.7281300068665598
frame_29209,0.7986724650949875
frame_29210,0.7536736095216297
frame_29211,0.62388036926833
frame_29212,0.46466773479819945
frame_29213,0.33756008239871826
frame_29214,0.2845044632639048
frame_29215,0.3128099488822767
frame_29216,0.3791866941329062
frame_29217,0.4474860761425193
frame_29218,0.5194323643854429
frame_29219,0.5194323643854429
frame_29220,0.5905241474021515
frame_29221,0.6532539864194705
frame_29222,0.6925612268253605
frame_29223,0.6894483863584344
frame_29224,0.6253147173266194
frame_29225,0.4964827954528115
frame_29226,0.3487296864271001
frame_29227,0.24470893415732056
frame_29228,0.2281071183337149
frame_29229,0.3120469977874419
frame_29230,0.4735942626077669
frame_29231,0.659418631265736
frame_29232,0.659418631265736
frame_29233,0.7815365835049976
frame_29234,0.7876249332417794
frame_29235,0.6908522163729305
frame_29236,0.5365072098878463
frame_29237,0.3875181200885024
frame_29238,0.29655909056229496
frame_29239,0.29045548180361647
frame_29240,0.34752422369726105
frame_29241,0.41751735713740756
frame_29242,0.48801403830014506
frame_29243,0.5604333562218662
frame_29244,0.6270237277790495
frame_29245,0.6782482642862593
frame_29246,0.6782482642862593
frame_29247,0.6953841458762494
frame_29248,0.6613565270466164
frame_29249,0.5605554283970398
frame_29250,0.41428244449530793
frame_29251,0.28438239108873126
frame_29252,0.22407873655298702
frame_29253,0.26292820630197605
frame_29254,0.3927367055771725
frame_29255,0.5766079194323644
frame_29256,0.7387197680628672
frame_29257,0.7999084458686199
frame_29258,0.745815213244831
frame_29259,0.745815213244831
frame_29260,0.6102693217364767
frame_29261,0.45040054932478835
frame_29262,0.3272449835965515
frame_29263,0.2812695506218052
frame_29264,0.31638056000610365
frame_29265,0.3865262836652171
frame_29266,0.45702296482795457
frame_29267,0.5295948729686427
frame_29268,0.5990081635767148
frame_29269,0.6579995422293432
frame_29270,0.691584649423972
frame_29271,0.6824292362859541
frame_29272,0.6824292362859541
frame_29273,0.6133516441596094
frame_29274,0.48268863965819797
frame_29275,0.3382619974059663
frame_29276,0.24139772640573748
frame_29277,0.23349355306324873
frame_29278,0.3243762874799726
frame_29279,0.48957045853360803
frame_29280,0.6732127870603495
frame_29281,0.7873655298695355
frame_29282,0.7837338826581217
frame_29283,0.6793469138628214
frame_29284,0.521889066910811
frame_29285,0.521889066910811
frame_29286,0.37485313191424435
frame_29287,0.2898146028839552
frame_29288,0.29118791485465784
frame_29289,0.3535820553902495
frame_29290,0.42626077668421464
frame_29291,0.4981918059052415
frame_29292,0.5699244678416114
frame_29293,0.6337529564354926
frame_29294,0.6800030518043794
frame_29295,0.6910963607232777
frame_29296,0.6514839398794537
frame_29297,0.547127489127947
frame_29298,0.547127489127947
frame_29299,0.4016632333867399
frame_29300,0.2774395361257344
frame_29301,0.2254062714579996
frame_29302,0.2723887998779279
frame_29303,0.407492179751278
frame_29304,0.5922331578545815
frame_29305,0.7488059815365835
frame_29306,0.8004425116350044
frame_29307,0.737422751201648
frame_29308,0.596383611810483
frame_29309,0.43622491798275737
frame_29310,0.3173266193636988
frame_29311,0.27858396276798664
frame_29312,0.27858396276798664
frame_29313,0.3204547188525216
frame_29314,0.39433890287632567
frame_29315,0.4667277027542535
frame_29316,0.5396658274204624
frame_29317,0.6072175173571375
frame_29318,0.6622415503166247
frame_29319,0.6900587472343023
frame_29320,0.674998092622263
frame_29321,0.6012817578393226
frame_29322,0.4690318150606546
frame_29323,0.3282673380636302
frame_29324,0.23865110246433208
frame_29325,0.23865110246433208
frame_29326,0.23944457160296032
frame_29327,0.3369802395666438
frame_29328,0.5055466544594492
frame_29329,0.6866407263294424
frame_29330,0.792568856336309
frame_29331,0.7792019531548028
frame_29332,0.6673990997177082
frame_29333,0.5071793698023956
frame_29334,0.36241702906843676
frame_29335,0.28355840390630965
frame_29336,0.29246967269398033
frame_29337,0.3601739528496224
frame_29338,0.3601739528496224
frame_29339,0.4352025635156787
frame_29340,0.508369573510338
frame_29341,0.5791866941329061
frame_29342,0.6400549324788282
frame_29343,0.6811932555123217
frame_29344,0.686305027847715
frame_29345,0.641367208361944
frame_29346,0.5336842908369575
frame_29347,0.38945601586938283
frame_29348,0.2710460059510186
frame_29349,0.22749675745784703
frame_29350,0.2822003509575037
frame_29351,0.2822003509575037
frame_29352,0.4224612802319372
frame_29353,0.6076752880140384
frame_29354,0.758342870222019
frame_29355,0.8002899214160374
frame_29356,0.7284504463263906
frame_29357,0.5822690165560388
frame_29358,0.42214084077210656
frame_29359,0.30782024872205693
frame_29360,0.27647821774624254
frame_29361,0.325261310749981
frame_29362,0.40242618448157474
frame_29363,0.47658503089951937
frame_29364,0.47658503089951937
frame_29365,0.5496147096971085
frame_29366,0.6151064316777295
frame_29367,0.6659189745937285
frame_29368,0.687968261234455
frame_29369,0.6671549553673609
frame_29370,0.5890592813000688
frame_29371,0.45560387579156186
frame_29372,0.3188372625314718
frame_29373,0.23674372472724503
frame_29374,0.24596017395284966
frame_29375,0.34993514915693913
frame_29376,0.5215075913633936
frame_29377,0.6996719310292211
frame_29378,0.6996719310292211
frame_29379,0.7970244907301443
frame_29380,0.7739833676661326
frame_29381,0.6550087739375907
frame_29382,0.4924086366063936
frame_29383,0.3502861066605631
frame_29384,0.27786678873884185
frame_29385,0.2946059357595179
frame_29386,0.367177843900206
frame_29387,0.4443884946974899
frame_29388,0.5185626001373312
frame_29389,0.5882352941176471
frame_29390,0.6458686198214695
frame_29391,0.6458686198214695
frame_29392,0.6818036163881896
frame_29393,0.6809491111619745
frame_29394,0.6309910734721905
frame_29395,0.5202410925459678
frame_29396,0.3776760509651332
frame_29397,0.2654001678492409
frame_29398,0.23021286335545899
frame_29399,0.29242389562829024
frame_29400,0.43761348897535673
frame_29401,0.6228885328450446
frame_29402,0.7672693980315863
frame_29403,0.7993896391241322
frame_29404,0.7993896391241322
frame_29405,0.7188525215533684
frame_29406,0.5678950179293508
frame_29407,0.40816357671473263
frame_29408,0.2987869077592127
frame_29409,0.27516594186312665
frame_29410,0.33057145037003133
frame_29411,0.4108033875028611
frame_29412,0.48654917219806215
frame_29413,0.5594262607766842
frame_29414,0.6226291294728009
frame_29415,0.6690470740825514
frame_29416,0.6852826733806363
frame_29417,0.6852826733806363
frame_29418,0.6589456015869384
frame_29419,0.5766842145418479
frame_29420,0.4424353398947128
frame_29421,0.31006332494087135
frame_29422,0.23552300297550932
frame_29423,0.2529640650034333
frame_29424,0.36322575722896167
frame_29425,0.5374227512016481
frame_29426,0.7122606240939957
frame_29427,0.8007476920729382
frame_29428,0.7680476081483177
frame_29429,0.6421911955443657
frame_29430,0.4775768673228047
frame_29431,0.4775768673228047
frame_29432,0.3384603646906234
frame_29433,0.27287708857862214
frame_29434,0.2973525597009232
frame_29435,0.3745479514763104
frame_29436,0.45381857022964833
frame_29437,0.5287403677424277
frame_29438,0.5970550087739377
frame_29439,0.6511787594415199
frame_29440,0.6818036163881896
frame_29441,0.6750591287098497
frame_29442,0.620355535210193
frame_29443,0.506813153276875
frame_29444,0.506813153276875
frame_29445,0.36649118791485474
frame_29446,0.26044098573281455
frame_29447,0.23360036621652558
frame_29448,0.30312046997787445
frame_29449,0.45291828793774325
frame_29450,0.6378576333257038
frame_29451,0.7754940108339056
frame_29452,0.7977111467154957
frame_29453,0.7085831998168919
frame_29454,0.5532616159304189
frame_29455,0.3944304570077059
frame_29456,0.2905317769130999
frame_29457,0.2905317769130999
frame_29458,0.2747997253376059
frame_29459,0.33656824597543306
frame_29460,0.4195620660715648
frame_29461,0.4966353856717785
frame_29462,0.5690699626153964
frame_29463,0.6296177615014878
frame_29464,0.6714427405203327
frame_29465,0.6817578393224996
frame_29466,0.6502784771496147
frame_29467,0.5641107804989701
frame_29468,0.42970931563286796
frame_29469,0.30185397116044865
frame_29470,0.30185397116044865
frame_29471,0.23503471427481507
frame_29472,0.26050202182040133
frame_29473,0.3768520637827115
frame_29474,0.553307392996109
frame_29475,0.7243457694361791
frame_29476,0.8037079423208974
frame_29477,0.7612878614480812
frame_29478,0.6287785152971695
frame_29479,0.4627603570611124
frame_29480,0.3274128328374151
frame_29481,0.26904707408255135
frame_29482,0.3012283512626841
frame_29483,0.3012283512626841
frame_29484,0.3825436789501793
frame_29485,0.463538567177844
frame_29486,0.5387960631723507
frame_29487,0.6053253986419471
frame_29488,0.6556191348134585
frame_29489,0.6807354848554208
frame_29490,0.6683756771190966
frame_29491,0.609399557488365
frame_29492,0.49358358129243923
frame_29493,0.3557488364995804
frame_29494,0.25613794155794617
frame_29495,0.23753719386587327
frame_29496,0.31422903791866946
frame_29497,0.31422903791866946
frame_29498,0.4683299000534067
frame_29499,0.6525673304341193
frame_29500,0.7830930037384605
frame_29501,0.7952544441901276
frame_29502,0.6975661860074769
frame_29503,0.5383535515373465
frame_29504,0.3810940718699932
frame_29505,0.28314641031509885
frame_29506,0.27550164034485397
frame_29507,0.343251697566186
frame_29508,0.42871747920958275
frame_29509,0.506767376211185
frame_29510,0.506767376211185
frame_29511,0.5784084840161746
frame_29512,0.6359349965667201
frame_29513,0.672938124666209
frame_29514,0.6773632410162509
frame_29515,0.6411841000991837
frame_29516,0.5514915693904021
frame_29517,0.4173037308308538
frame_29518,0.2942092011902038
frame_29519,0.235187304493782
frame_29520,0.268513008316167
frame_29521,0.3907530327306021
frame_29522,0.5691309987029832
frame_29523,0.5691309987029832
frame_29524,0.7359426260776685
frame_29525,0.8059510185397116
frame_29526,0.753704127565423
frame_29527,0.6149080643930724
frame_29528,0.448004882887007
frame_29529,0.3169298847943848
frame_29530,0.2659952697032121
frame_29531,0.305760280766003
frame_29532,0.39090562294956904
frame_29533,0.4733958953231099
frame_29534,0.5487754634927902
frame_29535,0.6132448310063326
frame_29536,0.6132448310063326
frame_29537,0.6594949263752193
frame_29538,0.6789501792935073
frame_29539,0.6612802319371329
frame_29540,0.5982146944380866
frame_29541,0.4805371175707637
frame_29542,0.34546425574120704
frame_29543,0.2525368123903258
frame_29544,0.24206912336919212
frame_29545,0.32579537651636536
frame_29546,0.4838788433661403
frame_29547,0.6670023651483941
frame_29548,0.7899900816357672
frame_29549,0.7899900816357672
frame_29550,0.7919584954604411
frame_29551,0.6859235523002976
frame_29552,0.5232318608377203
frame_29553,0.3681239032578012
frame_29554,0.2763714045929656
frame_29555,0.2768902113374533
frame_29556,0.35036240177004657
frame_29557,0.4380865186541543
frame_29558,0.516914625772488
frame_29559,0.5875486381322957
frame_29560,0.6418097199969482
frame_29561,0.6738536659800107
frame_29562,0.6724498359655147
frame_29563,0.6724498359655147
frame_29564,0.6317845426108187
frame_29565,0.5388723582818341
frame_29566,0.40521858548867024
frame_29567,0.28715953307393
frame_29568,0.23596551461051354
frame_29569,0.2770428015564203
frame_29570,0.40491340505073625
frame_29571,0.5848935683222706
frame_29572,0.7469901579308766
frame_29573,0.8074158846417945
frame_29574,0.7453727016098269
frame_29575,0.6006408789196613
frame_29576,0.6006408789196613
frame_29577,0.43337148088807514
frame_29578,0.30685893034256506
frame_29579,0.26361486228732744
frame_29580,0.3107804989700161
frame_29581,0.3995574883649959
frame_29582,0.4833600366216526
frame_29583,0.5586938277256428
frame_29584,0.6207980468451973
frame_29585,0.6628671702143892
frame_29586,0.6765392538338293
frame_29587,0.6537422751201649
frame_29588,0.586831464103151
frame_29589,0.586831464103151
frame_29590,0.46767376211184863
frame_29591,0.33560692759594113
frame_29592,0.24959182116426346
frame_29593,0.24713511863889534
frame_29594,0.3377431906614787
frame_29595,0.49954985885404746
frame_29596,0.6811017013809415
frame_29597,0.796231021591516
frame_29598,0.7878080415045398
frame_29599,0.673640039673457
frame_29600,0.508018616006714
frame_29601,0.3554894331273366
frame_29602,0.3554894331273366
frame_29603,0.2702067597467003
frame_29604,0.27896543831540405
frame_29605,0.3578545815213245
frame_29606,0.4476691844052797
frame_29607,0.5270923933775845
frame_29608,0.5964446478980698
frame_29609,0.6472266727702755
frame_29610,0.6741130693522546
frame_29611,0.6669260700389106
frame_29612,0.6221255817502099
frame_29613,0.5262531471732662
frame_29614,0.39345387960631734
frame_29615,0.39345387960631734
frame_29616,0.2807660028992142
frame_29617,0.23738460364690628
frame_29618,0.28615243762874804
frame_29619,0.41933318074311443
frame_29620,0.6005645838101779
frame_29621,0.7574578469520103
frame_29622,0.8080109864957657
frame_29623,0.7361562523842222
frame_29624,0.5860379949645228
frame_29625,0.41895170519569697
frame_29626,0.29733730067902653
frame_29627,0.2619821469443809
frame_29628,0.31639581902800035
frame_29629,0.31639581902800035
frame_29630,0.4085145342183567
frame_29631,0.49343099107347227
frame_29632,0.5685206378271154
frame_29633,0.6279087510490577
frame_29634,0.665751125352865
frame_29635,0.6731517509727627
frame_29636,0.6467536430914779
frame_29637,0.5758602273594263
frame_29638,0.45061417563134204
frame_29639,0.3190966659037156
frame_29640,0.2441901274128329
frame_29641,0.25755703059433893
frame_29642,0.25755703059433893
frame_29643,0.3601892118715191
frame_29644,0.5218585488670177
frame_29645,0.6891126878767072
frame_29646,0.786388952468147
frame_29647,0.772060730907149
frame_29648,0.6647287708857862
frame_29649,0.5108110170138095
frame_29650,0.36639963378347457
frame_29651,0.2774700541695278
frame_29652,0.2685282673380637
frame_29653,0.3281300068665599
frame_29654,0.41945525291828795
frame_29655,0.41945525291828795
frame_29656,0.5228198672465095
frame_29657,0.6232852674143589
frame_29658,0.6963607232776379
frame_29659,0.7201190203707942
frame_29660,0.6820630197604334
frame_29661,0.5912870984969864
frame_29662,0.4650797283894103
frame_29663,0.3385366598001069
frame_29664,0.25931181811245907
frame_29665,0.2569619287403678
frame_29666,0.3328755626764325
frame_29667,0.4647745479514764
frame_29668,0.4647745479514764
frame_29669,0.6160524910353247
frame_29670,0.7354543373769742
frame_29671,0.7754482337682155
frame_29672,0.7219958800640879
frame_29673,0.5988403143358512
frame_29674,0.4497596704051271
frame_29675,0.3228809033340963
frame_29676,0.25627527275501644
frame_29677,0.26781109330891895
frame_29678,0.3439993896391242
frame_29679,0.4580300602731366
frame_29680,0.5853208209353781
frame_29681,0.5853208209353781
frame_29682,0.692942702372778
frame_29683,0.7483634699015793
frame_29684,0.7292591744869154
frame_29685,0.6401922636758984
frame_29686,0.508018616006714
frame_29687,0.3701075761043718
frame_29688,0.26994735637445644
frame_29689,0.24193179217212182
frame_29690,0.29401083390554666
frame_29691,0.4085145342183567
frame_29692,0.5541466392004273
frame_29693,0.689372091248951
frame_29694,0.7684138246738386
frame_29695,0.7684138246738386
frame_29696,0.7606012054627299
frame_29697,0.6687418936446174
frame_29698,0.5261310749980928
frame_29699,0.37932402532997644
frame_29700,0.27270923933775854
frame_29701,0.23891050583657597
frame_29702,0.2846875715266652
frame_29703,0.3902037079423209
frame_29704,0.526771953917754
frame_29705,0.6598611429007402
frame_29706,0.7499809262226291
frame_29707,0.7654383154039827
frame_29708,0.7654383154039827
frame_29709,0.697215228503853
frame_29710,0.5685206378271154
frame_29711,0.41945525291828795
frame_29712,0.29463645380331127
frame_29713,0.2338750286106661
frame_29714,0.25583276112001224
frame_29715,0.3507286182955673
frame_29716,0.48999771114671553
frame_29717,0.6369420920119021
frame_29718,0.7470054169527734
frame_29719,0.7818875410086215
frame_29720,0.7259327077134357
frame_29721,0.7259327077134357
frame_29722,0.5993591210803387
frame_29723,0.4447089341573206
frame_29724,0.3094834821087969
frame_29725,0.23480582894636462
frame_29726,0.2429541466392005
frame_29727,0.32706187533379116
frame_29728,0.45970855268177313
frame_29729,0.6071717402914474
frame_29730,0.7274280918593119
frame_29731,0.7818570229648281
frame_29732,0.7474326695658808
frame_29733,0.635187304493782
frame_29734,0.635187304493782
frame_29735,0.48278019378957815
frame_29736,0.3369802395666438
frame_29737,0.24208438239108881
frame_29738,0.2279087510490578
frame_29739,0.2962691691462577
frame_29740,0.42339208056763566
frame_29741,0.5755092698558023
frame_29742,0.709834439612421
frame_29743,0.7839169909208822
frame_29744,0.7687953002212559
frame_29745,0.6677042801556421
frame_29746,0.5163195239185169
frame_29747,0.36246280613412685
frame_29748,0.36246280613412685
frame_29749,0.25209430075532163
frame_29750,0.22061493858243694
frame_29751,0.2729381246662089
frame_29752,0.39259937438010234
frame_29753,0.5417715724422065
frame_29754,0.6905470359349967
frame_29755,0.7610284580758375
frame_29756,0.6628519111924925
frame_29757,0.575875486381323
frame_29758,0.5085069047074083
frame_29759,0.47995727473868927
frame_29760,0.49680323491264217
frame_29761,0.49680323491264217
frame_29762,0.4294651712825209
frame_29763,0.3080338750286107
frame_29764,0.22383459220263988
frame_29765,0.2898298619058519
frame_29766,0.4677805752651255
frame_29767,0.6988326848249027
frame_29768,0.8642862592507821
frame_29769,0.8605783169298848
frame_29770,0.6568245975432976
frame_29771,0.3711757076371405
frame_29772,0.15468070496681172
frame_29773,0.12890821698329144
frame_29774,0.12890821698329144
frame_29775,0.3025253681239033
frame_29776,0.5412985427634089
frame_29777,0.7423208972304876
frame_29778,0.7749294270237279
frame_29779,0.647653925383383
frame_29780,0.46488136110475325
frame_29781,0.3680476081483177
frame_29782,0.4110933089188984
frame_29783,0.5284351873044938
frame_29784,0.6312046997787443
frame_29785,0.6162813763637751
frame_29786,0.4602578774700542
frame_29787,0.4602578774700542
frame_29788,0.26776531624322886
frame_29789,0.20213626306553756
frame_29790,0.33044937819485776
frame_29791,0.5680628671702145
frame_29792,0.8039826047150379
frame_29793,0.9016708628976884
frame_29794,0.7788204776073855
frame_29795,0.5042801556420234
frame_29796,0.22655069810025186
frame_29797,0.11192492561226836
frame_29798,0.20863660639353024
frame_29799,0.42829022659647525
frame_29800,0.42829022659647525
frame_29801,0.6668955519951172
frame_29802,0.786129549095903
frame_29803,0.7135271229114215
frame_29804,0.5484092469672694
frame_29805,0.4073243305104144
frame_29806,0.3824521248187992
frame_29807,0.4592202639810789
frame_29808,0.6084077210650798
frame_29809,0.6328984512092775
frame_29810,0.5015640497444114
frame_29811,0.3884184023804074
frame_29812,0.23714045929655916
frame_29813,0.23576714732585646
frame_29814,0.23576714732585646
frame_29815,0.44377813382162207
frame_29816,0.6978866254673076
frame_29817,0.9231250476844435
frame_29818,0.8409399557488366
frame_29819,0.6672312504768445
frame_29820,0.32339971007858404
frame_29821,0.07547112230106057
frame_29822,0.21805142290379192
frame_29823,0.30904097047379264
frame_29824,0.5457084000915542
frame_29825,0.7298542763408866
frame_29826,0.7902342259861143
frame_29827,0.7902342259861143
frame_29828,0.6494544899671931
frame_29829,0.44379339284351876
frame_29830,0.39836728465705357
frame_29831,0.4112458991378653
frame_29832,0.5084763866636149
frame_29833,0.6129549095902953
frame_29834,0.5973601892118715
frame_29835,0.4736095216296636
frame_29836,0.257251850156405
frame_29837,0.20082398718242167
frame_29838,0.37276264591439695
frame_29839,0.5759670405127032
frame_29840,0.5759670405127032
frame_29841,0.8569466697184711
frame_29842,0.9061112382696271
frame_29843,0.7466392004272527
frame_29844,0.4913710231174182
frame_29845,0.1891660944533456
frame_29846,0.11429007400625628
frame_29847,0.20721751735713748
frame_29848,0.4522926680399787
frame_29849,0.6756389715419242
frame_29850,0.7819485770962082
frame_29851,0.7112230106050202
frame_29852,0.5467002365148395
frame_29853,0.5467002365148395
frame_29854,0.39974059662775624
frame_29855,0.38251316090638593
frame_29856,0.47112230106050207
frame_29857,0.5706569008926528
frame_29858,0.633783474479286
frame_29859,0.5477073319600214
frame_29860,0.3593804837109942
frame_29861,0.21544213015945682
frame_29862,0.26604104676890217
frame_29863,0.46613260090028236
frame_29864,0.7312733653772794
frame_29865,0.8829175249866485
frame_29866,0.8829175249866485
frame_29867,0.8469825284199284
frame_29868,0.6301213092240788
frame_29869,0.3211718928816663
frame_29870,0.1257190814068819
frame_29871,0.134508278019379
frame_29872,0.3361104753185321
frame_29873,0.5718776226443886
frame_29874,0.7581902800030519
frame_29875,0.7743038071259633
frame_29876,0.6209506370641642
frame_29877,0.45828946364538037
frame_29878,0.37869840543221184
frame_29879,0.4145418478675517
frame_29880,0.4145418478675517
frame_29881,0.5348744945448998
frame_29882,0.6183108262760358
frame_29883,0.5831082627603571
frame_29884,0.45035477225909826
frame_29885,0.2779583428702221
frame_29886,0.21104753185320826
frame_29887,0.3550469214923324
frame_29888,0.611413748378729
frame_29889,0.8451514457923247
frame_29890,0.8952620737010759
frame_29891,0.7387045090409705
frame_29892,0.4719005111772336
frame_29893,0.4719005111772336
frame_29894,0.1968719005111773
frame_29895,0.10457007705806062
frame_29896,0.2253604943923095
frame_29897,0.4552376592660411
frame_29898,0.6904402227817198
frame_29899,0.7957122148470284
frame_29900,0.714198519874876
frame_29901,0.535667963683528
frame_29902,0.39586480506599536
frame_29903,0.3802243076218815
frame_29904,0.47649347676813925
frame_29905,0.5855802243076219
frame_29906,0.5855802243076219
frame_29907,0.615182726787213
frame_29908,0.5264362554360266
frame_29909,0.3434958419165332
frame_29910,0.22015716792553605
frame_29911,0.2784924086366064
frame_29912,0.4780346379797055
frame_29913,0.7371480888075075
frame_29914,0.9020828564888991
frame_29915,0.8390020599679561
frame_29916,0.6043030441748685
frame_29917,0.3060807202258336
frame_29918,0.10890363927672239
frame_29919,0.10890363927672239
frame_29920,0.14799725337605868
frame_29921,0.34163424124513625
frame_29922,0.5895780880445565
frame_29923,0.7714656290531777
frame_29924,0.7626916914625773
frame_29925,0.6254367895017929
frame_29926,0.4590829327840086
frame_29927,0.3643244068055238
frame_29928,0.4231021591515985
frame_29929,0.5418631265735867
frame_29930,0.6115968566414893
frame_29931,0.5828183413443199
frame_29932,0.5828183413443199
frame_29933,0.43094529640650037
frame_29934,0.2625467307545587
frame_29935,0.23129625391012446
frame_29936,0.38025482566567487
frame_29937,0.6218966964217595
frame_29938,0.8399786373693447
frame_29939,0.8988632028686961
frame_29940,0.7352864881361105
frame_29941,0.44383916990920885
frame_29942,0.1798275730525674
frame_29943,0.10244907301441988
frame_29944,0.235187304493782
frame_29945,0.47388418402380417
frame_29946,0.47388418402380417
frame_29947,0.7051346608682383
frame_29948,0.7922484168764783
frame_29949,0.7090562294956894
frame_29950,0.5318532082093539
frame_29951,0.39084458686198226
frame_29952,0.3861142900740063
frame_29953,0.4735637445639735
frame_29954,0.5804837109941253
frame_29955,0.6147554741741055
frame_29956,0.5111924925612269
frame_29957,0.3357747768368048
frame_29958,0.22558937972075999
frame_29959,0.22558937972075999
frame_29960,0.28947890440222784
frame_29961,0.5060349431601435
frame_29962,0.7540245670252538
frame_29963,0.9008926527809569
frame_29964,0.8371099412527658
frame_29965,0.5861753261615931
frame_29966,0.28670176241702916
frame_29967,0.10620279240100719
frame_29968,0.1506981002517739
frame_29969,0.3563439383535516
frame_29970,0.6081025406271459
frame_29971,0.7761654077973603
frame_29972,0.7761654077973603
frame_29973,0.7699244678416115
frame_29974,0.6186770428015564
frame_29975,0.44382391088731216
frame_29976,0.3708857862211033
frame_29977,0.42198825055313954
